Company Name,Website,Phone,Industry,Company Size,Headquarters,Type,Founded,Location,Specialties
D&N Tech,http://dntech.tech/,657781368,Telecommunications,2-10 employees,"Conakry, Guinea/conakry/kipé",Privately Held,2018,"Conakry, Guinea/conakry/kipé 00224, GN","DÉVELOPPEMENT DE LOGICIELS, ANALYSE DE DONNÉES, MAINTENANCE INFORMATIQUE, and ENQUÊTES ET SONDAGES"
GMSA SARL,http://www.garagemultiservices.com,629 35 35 12,Research,2-10 employees,"Conakry, Nongo",Privately Held,2020,"00224, Conakry, Nongo GN",
FootPro224,https://www.FootPro224.com,2.25E+11,Sporting Goods,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2018,"Lambanyi, Conakry, Conakry 00224, GN",
Young Entrepreneurs Guinea,,,Information Technology & Services,11-50 employees,"Ratoma, Conakry",Self-Employed,,"Ratoma, Conakry 00224, GN","entrepreneurship, education, business, finance, communication, audit, technology, project management, business planning, consulting, and training and development"
DEMCOLOG Sarl,http://www.demcolog.com,,Logistics & Supply Chain,2-10 employees,"Conakry, Guinee",Privately Held,2017,"Almamya Immeuble HAS – Conakry – Guinée , Conakry, Guinee 00224, GN",
Expertise Mining Consulting Guinée,,626220654,Professional Training & Coaching,2-10 employees,"Boké, Boké",Partnership,,"Boké, Boké GN",
e-MSanté,https://e-msante.com,,Information Technology & Services,2-10 employees,,Partnership,2019,"Conakry, GN",
ALLO PRINT GUINEE,http://www.alloprintguinee.com,654130001,Printing,201-500 employees,,Privately Held,2018,"2770, Conakry, GN",
ONG Association pour l'Autopromotion des Jeunes de Guinée,,,Civic & Social Organization,51-200 employees,"Kindia, ---",Nonprofit,2013,"100 BP 75 Kindia, Kindia, --- 212, GN",
FECEG - Féderation des Entreprises Culturelles et Economiques de Guinée,https://web.facebook.com/feceggn,,Civic & Social Organization,2-10 employees,,Nonprofit,2020,"Conakry, 0, GN",
Techno-Cards,https://techno-cards.com,,Information Technology & Services,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2017,"Route du Niger, Commune de Matam, Villa N°4 Cité Kéletigui, Conakry, Conakry BP 4817, GN","Fourniture de GAB/DAB/ATM, Logiciels monétiques, Consommables, and matériels informatiques et accéssoires"
Timbi organization,http://www.timbiorganization.com,+224 622 03 88 11,Retail,0-1 employees,"Lero, Kankan",Self-Employed,2019,"Lero, Kankan Bp192, GN",Retail
KOS Partners,https://kospartners.com/,,Management Consulting,51-200 employees,"Conakry, Ville de Conakry",Privately Held,2015,"Corniche Nord, Dixinn Conakry - Guinée, Conakry, Ville de Conakry 6136, GN","Ingénierie et stratégie de développement d’entreprise, Management de projet, Intermédiation commerciale et financière, E-commerce, Services aux professionnels et aux particuliers, Immobilier haut standing, Conseil en management, and BTP"
Sididou Corp,https://sididoucorp.com,669010404,Internet,2-10 employees,"Conakry, Dixinn",Privately Held,2018,"Dixinn Gare, Conakry, Dixinn 4645, GN","Digitatilsation, Placement d'Experts, Commerce Générale, Dévéloppement logiciel, Réseaux Informatiques, Administration Système, Gestion des Bases de Données, Project Management, Business Development, Gestion immobilière , Etudes et Construction en BTP, Fourniture d’équipements informatiques et télécoms, Maintenance d’équipements informatiques et télécoms, and Installation d’équipements informatiques et télécoms"
IYOOH CONCEPT,http://iyooh-concept.com/,,Computer Software,2-10 employees,,Sole Proprietorship,2020,"Conakry, GN","Développement, Conception, PHP, SYMFONY, HTML, CSS, JAVASCRIPT, UML, SQL, GIT, DOCTRINE, Wordpress, and Prestashop"
Impala Sarl,http://www.impala-gn.com,,Import & Export,2-10 employees,"Conakry, Hamdalaye",Privately Held,,"Conakry, Hamdalaye GN",
WEST AFRICA PROGRESS INITIATIVE (WAPI),https://web.facebook.com/pg/WAPISMUS,,Professional Training & Coaching,11-50 employees,"ABIDJAN, WEST AFRICA",Nonprofit,2014,"26 RESIDENCE BEL HORIZON 2 PLATEAUX COCODY, ABIDJAN Abidjan, ABIDJAN, WEST AFRICA 689 ABIDJAN 20, GN","Accompagnement des PME Ouest africaines dans leur developpement, Formation & Coaching des dirigeants des PME ouest africaines, Soutien à l'expansion sur les marchés ouest africains et internationaux, and Realisation de projet d'intérêt public dans les pays de la CEDEAO"
ThioGGou,https://thioggou.com,8.62E+12,International Trade & Development,2-10 employees,"Conakry, Basse Guinée",Self-Employed,2019,"Conakry, Basse Guinée 00224, GN","ecommerce, vente en ligne, achat en ligne, commerce electronique, Livraison, and gestion de stock"
Mixe In Plus Group SARLU,,666902424,Legal Services,2-10 employees,"Conakry, Guinée",Privately Held,2016,"T4, Lambanyi, C.Ratoma, Conakry, Guinée 838, GN",
pyssum,http://pyssum.org,,Non-profit Organization Management,,,,,,
Institut Superieur des Arts Mory Kanté,https://www.institut-morykante.org/,,Fine Art,11-50 employees,,Educational Institution,2004,"224, Dubréka, GN","Art dramatique, Musique, Beaux arts, Musicologie, Cinema, and Audiovisuel"
CGETRA - للدراسات والترجمة,http://www.cgetra.com,(+224) 657 052 409,Research,2-10 employees,,Sole Proprietorship,2020,"Conakry, GN","Formation, Education, Traduction, Interpretation, Recherches scientifique, and Conseil et intérim"
COM'ON Group,http://www.comongroup.com,,Marketing & Advertising,2-10 employees,"Conakry, Guinée",Privately Held,2009,,"Stratégie Marketing, Stratégie Communication, Création Publicitaire, Site Web, Production Audiovisuelle, Communication de Développement, Gestion des Projets, and Média sociaux"
NGO Evolution,http://www.ngoevolution.com,+224 626 392406,Non-profit Organization Management,11-50 employees,"Kamsar, Boke",Nonprofit,2017,"Villa 6, Kamsar, Boke GN",
LeCoinDesProfessionnels.net,https://lecoindesprofessionnels.net,,Public Relations & Communications,,,,,"Nongo, Ratoma, Conakry, GN",
Kaheretech,https://www.kaheretech.com/,,Computer Software,2-10 employees,"Conakry, Guinée",Privately Held,2017,"Lambanyi, Conakry, Guinée 224, GN",
AFRI-LEARNING,http://www.afri-learning.com,,Professional Training & Coaching,2-10 employees,"CONAKRY, GUINEE",Educational Institution,2019,"CONAKRY, GUINEE 99000, GN","Management, Gestion de projets, and Informatiques"
Kebo Energy,http://keboguinee.com,,,,,,,,
ELCETO MULTI SERVICES SARL,http://elceto.com,,Construction,11-50 employees,"RATOMA, CONAKRY",Partnership,2013,"ROUTE LE PRINCE , CARREFOUR COSA, FACE SIVITA, 3, RATOMA, CONAKRY 6147, GN","AGROBUSINESS, INGENIERIE BTP, and PRESTATIONS DE SERVICES"
Réduc'Déchets,http://www.reduc-dechets.fr,,Environmental Services,0-1 employees,"Kaloum, Conakry",Sole Proprietorship,2018,"2 ème avenue manquepas, Kaloum, Conakry 0001, GN","Audit et conseil, Gestion de projet, and Suivi de projet"
Global Travel & Cargo Services,,2.25E+11,"Leisure, Travel & Tourism",2-10 employees,"Conakry, Basse Guinée",Partnership,2020,"Aéroport international de Conakry, Conakry, Basse Guinée 224, GN","Billetterie, Fret Aérien, Location de voiture , Hébergement , Assistances formalités, and Services bagages"
SGCG.SA GUINÉE,http://www.sgcg-gn.com,,Architecture & Planning,201-500 employees,"Conakry, Guinée Conakry Koloma",Privately Held,,"BP 3640 Conakry, Conakry, Guinée Conakry Koloma +224 , GN",
WTC,http://www.welcometoconakry.com,,Public Relations & Communications,2-10 employees,"Conakry, Nongo",Partnership,2016,"Conakry, Conakry, Nongo 0, GN",communication audiovisuelle and communication des institutions
ONG COPAJEAF-GUINEE,,+224-657 38 61 59,Philanthropy,201-500 employees,,Nonprofit,2015,"Conakry, République de Guinée , GN",
The African Code,,,Online Media,2-10 employees,"Conakry , Camayenne",Sole Proprietorship,2021,"Conakry , Camayenne 2927, GN",
Bâtelec,https://www.guinea-energy.com/batelec,00224 628 21 39 37,Oil & Energy,2-10 employees,"conakry, Conakry",Privately Held,2019,"Kipe T2/conakry, 3ème étage, conakry, Conakry 136824, GN","Industries, Bâtiments, éfficacité énergétique, Audit énergétique, Inspection des installations, groupes électrogènes, armoires et coffrets électriques, and automates programmables industriels"
Soduga,https://soduga.com/,629666427,Consumer Goods,2-10 employees,"Conakry, Madina",Partnership,2019,"Conakry, Madina 001, GN","ecommerce, commerce, Ventes en ligne, and Achats en ligne"
Marketishop,https://www.marketishop.com,,Internet,2-10 employees,,Privately Held,,"conakry, GN",
Nimba Makiti sarl Guinea,http://www.nimbamakiti.com,,International Trade & Development,11-50 employees,,Privately Held,2014,"Route le Prince, Nongo Taady, Conakry, GN",E-commerce - Investissement - Business - Commerce en Gros
G-Environnement Guinea,http://www.genvironnement.com,,Environmental Services,2-10 employees,,Privately Held,,GN,
maintenance et marketing,,625315887,Recreational Facilities & Services,2-10 employees,"conakry, basse guinee",Self-Employed,2016,"taouyah, 1, conakry, basse guinee 24, GN",
Mag Groupe,https://wa.me/c/224656944392,656 94 43 92,Arts & Crafts,11-50 employees,,Privately Held,2020,"Nongo, Ratoma, Conakry, GN",
Balde and Brothers,,,Mining & Metals,11-50 employees,"Conakry, Conakry",,,,
Résidence Balanta,http://residencebalanta.com/,,Hospitality,11-50 employees,"KAMSAR, KAMSAR",Partnership,,"Cité CBG, KAMSAR, KAMSAR 6224, GN",
INDIRA SARLU,,2.25E+11,Logistics & Supply Chain,0-1 employees,"Conakry, Region de Conakry",Sole Proprietorship,2018,"Quartier Lambanyi, Commune de Ratoma, Conakry, Region de Conakry 030BP32, GN",
ConsolidatesCFI,,2.25E+11,Farming,2-10 employees,"Kindia, Kindia",Sole Proprietorship,2019,"Kindia, Kindia 3061, GN","business coach, Diagnostic, Elaboration des plan d'affaire et compte d'exploitation, Elaboration des plan d'accompagnement, Foramtion entreprenariale, and Formation en développement personnel"
Etablissement Mariama Cissé et Fils,,2.25E+11,Food Production,11-50 employees,"Conakry , Matoto",Sole Proprietorship,2010,"Conakry , Matoto GN",Production de la Pâte d’arachide naturelle
Wedrivegn,http://www.wedrivegn.com/,+ 224 626 96 43 66,Internet,2-10 employees,"Conakry, Ratoma Bonfi",Privately Held,2019,"Conakry, Ratoma Bonfi ., GN","internet, économie solidaire, and location de véhicule"
onameg,http://onameg.org,,Mental Health Care,,,,,"Lambanyi, Conakry, Conakry 1789, GN",
ESIG CONAKRY,,,Higher Education,11-50 employees,"Conakry, Conakry",Educational Institution,2001,"Minière, La source, Conakry, Conakry 00224, GN",
KOOmaaKiti,http://www.pullrequest.com,,Think Tanks,2-10 employees,,Public Company,2021,"Kaporo-Rails, Secteur 1, rue 193 Commune de Ratoma Ouest, Conakry, GN","training, talks, think tank, summit, coaching, and meentoring"
SAREC Ltd,,,Management Consulting,2-10 employees,"Kippe, Conakry",Partnership,2019,"Kippe, Conakry 12345, GN",
Tropika Voyages,http://tropikavoyages.com,,"Leisure, Travel & Tourism",,,,,,
Improvement Solutions Sarl,,,Management Consulting,2-10 employees,,Partnership,,"Quartier Kobaya, Commune de Ratoma, Conakry, GN",
GlobalTech GN,https://web.facebook.com/pg/globaltechgn/posts/?ref=page_internal,2.25E+11,Professional Training & Coaching,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2016,"Conakry, Lambanyi, Ratoma, Conakry, Conakry 00000, GN","Conseil, Assistance, Etudes à l'Etranger, Suivi, and Coaching"
DIPLÔME UNIVERSITAIRE EN ASSURANCE QUALITÉ EN GUINÉE,,,"Health, Wellness & Fitness",11-50 employees,,Educational Institution,,"CONAKRY, GN",
KAMANO LEGacy,https://www.linkedin.com/company-beta/11276620,,Management Consulting,2-10 employees,"Conakry, Ratoma",Privately Held,2017,"Kipe centre emetteur, Conakry, Ratoma 258, GN",Research and Development and Market Representation and Business Incubation
Craton Resources,https://www.cratonresources.com/,,Mining & Metals,2-10 employees,"Conakry, Conakry",Privately Held,,"Golden Guinea Resources SARL. Conakry. Republic of Guinea West Africa, Conakry, Conakry 1, GN",
SOGEFEL-SARL,http://www.sogefel.com,622292187,Civil Engineering,51-200 employees,"conakry, conakry",Partnership,1989,"5378, GENIE CIVIL, conakry, conakry 5378, GN","Ouvrages en béton, Pavage des voiries, Construction, rénovation, commerce général, immobilier, adduction d eau potable , and Maison clef à main"
BILINDA MULTISERVICES,,623702404,Consumer Goods,2-10 employees,"CONAKRY, RATOMA",Sole Proprietorship,2018,"CONAKRY, RATOMA GN",NETTOYAGE PROFESSIONEL and PRODUCTION DE DETERGENT
Société de Travaux et de Fournitures,http://www.societedetravauxetfournitures.com,622909107,Real Estate,51-200 employees,"Conakry, Kaloum",Sole Proprietorship,,"Kaloum Sandervalia, Conakry, Kaloum 224, GN",
GUINÉE-VOYAGES PLUS SERVICES,https://www.groupeguineevps.com/,628510431,Hospitality,51-200 employees,"Conakry, kaloum",Sole Proprietorship,1995,"Almamya rue Ka 011 BP:5842, Immeuble Amacif 1er Étage, Conakry, kaloum BP:5842, GN",Vente des billets d'avions
HABITER CONAKRY,,621244774,Commercial Real Estate,2-10 employees,"Conakry , Conakry",Privately Held,,"Conakry , Conakry 001, GN",
TRAM professionnel,,2.25E+11,Machinery,2-10 employees,"Conakry, Conakry",Privately Held,2017,"Conakry, Conakry GN",
ASSUR-6,,,Insurance,2-10 employees,"Conakry/Kippe, Conakry",Privately Held,1996,,
Trio Sud Guinée,,,Human Resources,2-10 employees,"Conakry, Conakry",Privately Held,2017,"Lambangni, Conakry, Conakry 0000, GN",Ressources Humaine - Communication et Marketing - Prestations Diverses
MTV Guinée,http://www.mtvguinee.com,622993001,Consumer Electronics,11-50 employees,,Privately Held,2015,"Conakry , 224, GN",
Africa Synergy,,,Renewables & Environment,11-50 employees,,Public Company,2017,"Avenue de la Republique, Conakry, 3265, GN",
GNCode,http://gncode.org,,Civic & Social Organization,2-10 employees,,Nonprofit,2019,"Bowal, Aviation, Fria, GN","Computer Science Education, AI Research, Developing Countries, Intelligent Virtual Assistants, Machine Learning, Speech Recognition, Speech Synthesis, and Low Resource Languages"
CIFE-Tech,https://www.cife-tech.com,,Staffing & Recruiting,2-10 employees,"Conakry, Guinée",Privately Held,2018,"Conakry, Conakry, Guinée 99000, GN","Informatique, Finance, Economie, Nouvelles technologies, Site web, Emploi, Java, and Angular"
yetecan.com,http://www.yetecan.com/,629373530,Internet,2-10 employees,"Conakry, Guinée-Conakry",Partnership,2020,"Conakry, Guinée-Conakry GN","Vente de téléphones, Ventes de meubles, lits, tables,..., Vente et location de maison, Vente de vêtements et chaussures, Service, Loisir, Evènements, Petites annonces en Guinée, Annonces voiture, Annonces vente d'ordinateurs, Annonces vente de terrains, Annonces vente de maison, Vendre ou Acheter en Guinée, Tout produit, Annonces téléphones, Annonces Immobilier, Annonces Appartements, and Annonces Emploi"
United Location,http://unitedlocation.com,,Transportation/Trucking/Railroad,2-10 employees,"Dixinn, Conakry",Privately Held,2016,"B.P: 1151, Dixinn, Conakry GN","Tourism, Car Rental, Executive Transportation, and Travel Consultation"
6C Entreprises,http://www.6centreprises.com,+224 625686646,Logistics & Supply Chain,2-10 employees,"Conakry, Ratoma",Partnership,2003,"Rue - RO-0240 Kipé Centre Emetteur-Conakry, Conakry, Ratoma B.P:2869, GN",Procurement
MadiList,https://madilist.com,624436607,Retail,11-50 employees,"Conakry, Guinée/Conakry Commune de Matam",Partnership,2019,"Conakry, Guinée/Conakry Commune de Matam GN",
Afrofood,,629543636,Restaurants,2-10 employees,"CONAKRY, GUINEE/ LAMBAGNI/RATOMA",Sole Proprietorship,2020,"CONAKRY, GUINEE/ LAMBAGNI/RATOMA GN",LIVRAISON and QUALITE DE MANGE
KHISSAL,,2.25E+11,Wholesale,0-1 employees,,Sole Proprietorship,,"Sonfonia T7, Conakry, GN",
STEPGuinea,http://stepguinea.page.tl/,,Non-profit Organization Management,2-10 employees,"Conakry, Guinée",Nonprofit,2010,"Conakry, Guinée P.O.Box 472, GN","pauvrété, environnement, and protection de l'enfance"
Asociación Sociocultural Wontanara BCN,http://www.wontanarabcn.org,,Philanthropy,2-10 employees,"Martorell, Barcelona",Nonprofit,2019,,"Danza, Percusión, Educación, Cultura, and Comunidad"
American Food Store Guinea,https://www.instagram.com/americanfoodstoreguinea/?hl=en,2.25E+11,Supermarkets,2-10 employees,,Sole Proprietorship,2020,"Miniere, Conakry, GN",American Goods
Guinertech,https://www.guinea-energy.com/guineartech,00224 628 21 39 37,Information Technology & Services,2-10 employees,"conakry, Conakry",Privately Held,2019,"Kipe T2/conakry, 3ème étage, conakry, Conakry 136824, GN","Applications, Logiciels, and intelligence artificielle"
Etablissement ACT,https://www.facebook.com/EtablissementACT,,Packaging & Containers,11-50 employees,,Educational Institution,1986,"rue sow plan, Dalaba, GN",
